Date,Open,High,Low,Close,Volume,Adj Close
2009/11/24,1466.77,1466.77,1427.44,1447.23,0,1447.23
2009/11/23,1436.44,1473.71,1434.71,1466.77,0,1466.77
2009/11/20,1450.57,1463.83,1420.29,1436.44,0,1436.44
2009/11/19,1486.62,1489.84,1448.21,1451.2,0,1451.2
2009/11/18,1472.83,1508.42,1472.83,1486.62,0,1486.62
2009/11/17,1481.95,1488.2,1461.9,1472.76,0,1472.76
2009/11/16,1419.49,1482.39,1418.02,1481.82,0,1481.82
2009/11/13,1425.31,1425.31,1407.27,1419.49,0,1419.49
2009/11/12,1434.45,1435.01,1410.51,1425.34,0,1425.34
2009/11/11,1436.54,1455,1430.7,1434.45,0,1434.45
2009/11/10,1408.1,1439.82,1398.28,1436.97,0,1436.97
2009/11/9,1337.54,1407.71,1335.11,1407.71,0,1407.71
2009/11/6,1348.82,1363.39,1326.16,1337.54,0,1337.54
2009/11/5,1306.28,1348.82,1303.04,1348.82,0,1348.82
2009/11/3,1357.06,1357.06,1301.47,1305.11,0,1305.11
2009/11/2,1358.76,1360.46,1317.1,1357.06,0,1357.06
2009/10/30,1377.16,1381.83,1348.09,1348.54,0,1348.54
2009/10/29,1368.77,1377.16,1331.41,1377.16,0,1377.16
2009/10/28,1421.29,1421.42,1368.77,1368.77,0,1368.77
2009/10/27,1476.01,1476.01,1417.24,1421.29,0,1421.29
2009/10/26,1461.3,1481.11,1458.61,1476.06,0,1476.06
2009/10/23,1448.34,1467.16,1448.34,1461.3,0,1461.3
2009/10/22,1446.64,1451.51,1434.36,1448.34,0,1448.34
2009/10/21,1446.14,1446.64,1418.84,1446.64,0,1446.64
2009/10/20,1433.37,1457.22,1433.37,1446.14,0,1446.14
2009/10/19,1408.68,1433.37,1408.68,1433.37,0,1433.37
2009/10/16,1434.35,1446.95,1406.25,1408.68,0,1408.68
2009/10/15,1441.28,1456.27,1429.61,1434.35,0,1434.35
2009/10/14,1400.02,1451.18,1400.02,1441.24,0,1441.24
2009/10/13,1428.06,1436.06,1399.54,1400.02,0,1400.02
2009/10/12,1372.11,1428.06,1372.11,1428.06,0,1428.06
2009/10/9,1334.94,1373.47,1334.94,1372.11,0,1372.11
2009/10/8,1287.37,1334.94,1287.37,1334.94,0,1334.94
2009/10/7,1270.63,1297.8,1270.63,1287.37,0,1287.37
2009/10/6,1227.19,1270.69,1227.19,1270.63,0,1270.63
2009/10/5,1224.8,1230.54,1224.8,1227.19,0,1227.19
2009/10/2,1266.85,1266.85,1210.95,1224.8,0,1224.8
2009/10/1,1254.52,1269.59,1254.52,1266.85,0,1266.85
2009/9/30,1260.56,1268.91,1254.52,1254.52,0,1254.52
2009/9/29,1248.73,1265.93,1248.73,1260.56,0,1260.56
2009/9/28,1225.29,1248.73,1221.94,1248.73,0,1248.73
2009/9/25,1242.23,1244.25,1225.29,1225.29,0,1225.29
2009/9/24,1254.31,1260.99,1239.93,1242.23,0,1242.23
2009/9/23,1249.14,1269.9,1249.14,1254.31,0,1254.31
2009/9/22,1210.57,1250.14,1210.57,1249.14,0,1249.14
2009/9/21,1245.56,1246.62,1208.2,1210.57,0,1210.57
2009/9/18,1231.41,1247.24,1223.38,1245.56,0,1245.56
2009/9/17,1246.87,1262.02,1229.81,1231.41,0,1231.41
2009/9/16,1225.26,1257.73,1225.26,1246.81,0,1246.81
2009/9/15,1194.21,1226.48,1193.82,1224.33,0,1224.33
2009/9/14,1196.55,1199.24,1173.01,1194.21,0,1194.21
2009/9/11,1163.76,1197.96,1163.76,1196.55,0,1196.55
2009/9/10,1159.86,1175.24,1159.32,1163.76,0,1163.76
2009/9/9,1135.94,1155.54,1135.94,1155.54,0,1155.54
2009/9/8,1093.04,1135.01,1093.04,1133.29,0,1133.29
2009/9/7,1063.57,1092.31,1063.57,1091.68,0,1091.68
2009/9/4,1074.05,1089.9,1063.23,1064.65,0,1064.65
2009/9/3,1053.19,1076.47,1053.19,1076.47,0,1076.47
2009/9/2,1073.62,1073.62,1056.76,1056.76,0,1056.76
2009/9/1,1066.53,1081.96,1066.53,1071.98,0,1071.98
2009/8/31,1089.46,1089.46,1065.01,1065.01,0,1065.01
2009/8/28,1070.49,1092.66,1070.49,1091.94,0,1091.94
2009/8/27,1072.05,1078.18,1068.85,1070.49,0,1070.49
2009/8/26,1102.57,1102.57,1072.05,1072.05,0,1072.05
2009/8/25,1094,1104.94,1076.81,1103.02,0,1103.02
2009/8/24,1050.71,1096.25,1050.71,1094,0,1094
2009/8/21,1018.94,1050.44,1017.52,1050.44,0,1050.44
2009/8/20,987.41,1021.36,987.41,1018.5,0,1018.5
2009/8/19,1002.22,1002.57,992.46,993.57,0,993.57
2009/8/18,1005.77,1020.95,1001.5,1001.52,0,1001.52
2009/8/17,1058.08,1058.14,1004.75,1005.77,0,1005.77
2009/8/14,1054.57,1066.03,1054.57,1059.92,0,1059.92
2009/8/13,1025.03,1068.42,1025.03,1054.57,0,1054.57
2009/8/12,1033.72,1033.72,996.3,1025.12,0,1025.12
2009/8/11,1065.21,1073.36,1033.32,1033.72,0,1033.72
2009/8/10,1080.08,1080.08,1064.39,1065.14,0,1065.14
2009/8/7,1083.79,1083.79,1047.64,1080.08,0,1080.08
2009/8/6,1093.86,1098.57,1080.5,1083.79,0,1083.79
2009/8/5,1074.49,1103.96,1074.49,1094.26,0,1094.26
2009/8/4,1067.98,1074.58,1065.7,1074.49,0,1074.49
2009/8/3,1017.8,1070.49,1017.8,1067.98,0,1067.98
2009/7/31,1002.11,1021.75,1002.11,1017.47,0,1017.47
2009/7/30,973.45,1001.3,973.45,1001.3,0,1001.3
2009/7/29,1001.2,1001.2,971.45,973.78,0,973.78
2009/7/28,1037.61,1040.02,1000.55,1001.8,0,1001.8
2009/7/27,1012.77,1043.34,1012.77,1037.61,0,1037.61
2009/7/24,976.4,1012.62,976.4,1012.62,0,1012.62
2009/7/23,963.58,977.58,963.58,975.96,0,975.96
2009/7/22,987.69,988.03,962.39,963.06,0,963.06
2009/7/21,972.31,992.15,965.38,987.69,0,987.69
2009/7/20,925,974.2,925,972.31,0,972.31
2009/7/17,903.24,928.42,902.8,925,0,925
2009/7/16,887.9,903.23,887.9,903.23,0,903.23
2009/7/15,866.42,887.85,866.42,887.85,0,887.85
2009/7/14,836.61,869.96,836.61,866.55,0,866.55
2009/7/13,835.01,842.57,818.87,835.61,0,835.61
2009/7/10,884.94,884.94,834.14,835.23,0,835.23
2009/7/9,889.77,892.12,884.94,884.94,0,884.94
2009/7/8,922.67,922.67,885.82,889.77,0,889.77
2009/7/7,921.44,929.52,917.69,924.11,0,924.11
2009/7/6,950.29,950.29,921.43,921.44,0,921.44
2009/7/3,960.62,962.92,945.77,950.24,0,950.24
2009/7/2,978.04,979.82,960.46,960.46,0,960.46
2009/7/1,967.44,977.99,962.22,977.94,0,977.94
2009/6/30,951.47,987.02,951.47,987.02,0,987.02
2009/6/29,955.26,955.74,937.61,951.46,0,951.46
2009/6/26,947.34,967.36,947.34,955.45,0,955.45
2009/6/25,959.21,967.59,944.95,947.52,0,947.52
2009/6/24,932.74,959.26,932.74,959.18,0,959.18
2009/6/23,957.12,957.12,896.48,932.74,0,932.74
2009/6/22,1011.41,1011.41,961.04,961.04,0,961.04
2009/6/19,998.25,1013.01,998.25,1011.38,0,1011.38
2009/6/18,1038.41,1041.68,991.15,997.68,0,997.68
2009/6/17,1082.19,1082.19,1037.4,1038.41,0,1038.41
2009/6/16,1077.17,1085.37,1063.43,1082.19,0,1082.19
2009/6/15,1127.23,1127.23,1077.17,1077.17,0,1077.17
2009/6/11,1121.87,1135.71,1113.28,1127.23,0,1127.23
2009/6/10,1106.51,1134.58,1106.51,1121.79,0,1121.79
2009/6/9,1096.77,1118.47,1096.77,1105.3,0,1105.3
2009/6/8,1149.95,1149.95,1096.58,1096.68,0,1096.68
2009/6/5,1108.73,1161.83,1108.73,1149.95,0,1149.95
2009/6/4,1125.45,1139.62,1099.53,1108.73,0,1108.73
2009/6/3,1180.56,1192.66,1127.57,1127.57,0,1127.57
2009/6/2,1167.42,1202.64,1162.12,1180.56,0,1180.56
2009/6/1,1088.51,1167.42,1088.51,1167.42,0,1167.42
2009/5/29,1053.97,1090.27,1053.97,1087.59,0,1087.59
2009/5/28,1030.52,1053.73,1020.37,1053.73,0,1053.73
2009/5/27,990.75,1030.79,990.75,1030.79,0,1030.79
2009/5/26,1017.95,1018.06,984.6,990.26,0,990.26
2009/5/25,1014.19,1025.51,1012.93,1017.92,0,1017.92
2009/5/22,1001.36,1021.63,1001.36,1013.37,0,1013.37
2009/5/21,1023.98,1025.67,1000.54,1001.36,0,1001.36
2009/5/20,971.33,1023.98,971.33,1023.98,0,1023.98
2009/5/19,939.92,981.63,939.92,968.88,0,968.88
2009/5/18,936.27,939.65,917.54,939.65,0,939.65
2009/5/15,932.66,950.19,929.13,936.27,0,936.27
2009/5/14,947.56,947.56,926.83,932.11,0,932.11
2009/5/13,979.83,1002.34,947.53,947.53,0,947.53
2009/5/12,938.21,982.75,936.85,979.82,0,979.82
2009/5/8,942.31,942.31,932.8,938.27,0,938.27
2009/5/7,897.6,942.48,897.6,942.31,0,942.31
2009/5/6,871.58,897.12,865.47,897.1,0,897.1
2009/5/5,856.1,873.81,856.1,871.58,0,871.58
2009/5/4,833.22,855.67,833.22,855.67,0,855.67
2009/4/30,814.94,846.55,814.94,832.87,0,832.87
2009/4/29,784.01,814.78,784.01,814.78,0,814.78
2009/4/28,803.17,803.17,780.32,784.01,0,784.01
2009/4/27,831.37,831.37,802.5,803.17,0,803.17
2009/4/24,820.7,831.41,819.29,831.41,0,831.41
2009/4/23,785.13,822.34,785.13,820.7,0,820.7
2009/4/22,775.43,794,775.43,785.13,0,785.13
2009/4/21,796.01,796.01,772.14,775.24,0,775.24
2009/4/20,834.58,834.58,800.22,800.22,0,800.22
2009/4/17,819.57,835.17,819.57,834.59,0,834.59
2009/4/16,807.31,822.09,807.31,819.57,0,819.57
2009/4/15,807.46,814.91,802.72,805.85,0,805.85
2009/4/14,814.75,834.65,807.61,807.61,0,807.61
2009/4/13,817.23,820,814.67,814.67,0,814.67
2009/4/10,811.09,817.96,805.44,817.41,0,817.41
2009/4/9,761.21,810.9,761.21,810.9,0,810.9
2009/4/8,740.43,760.72,730.27,760.58,0,760.58
2009/4/7,748.62,758.03,733.6,740.47,0,740.47
2009/4/6,746.77,779.14,746.77,748.62,0,748.62
2009/4/3,733.93,750.85,733.93,746.03,0,746.03
2009/4/2,685.85,733.93,685.85,733.93,0,733.93
2009/4/1,689.63,691.11,674.81,685.51,0,685.51
2009/3/31,683.01,698.17,682.67,689.63,0,689.63
2009/3/30,721.08,721.08,682.45,682.91,0,682.91
2009/3/27,752.63,760.15,720.01,721.16,0,721.16
2009/3/26,740.97,754.84,740.97,752.63,0,752.63
2009/3/25,722.44,741.04,712.53,740.94,0,740.94
2009/3/24,737.86,750.02,721.42,721.64,0,721.64
2009/3/23,696.93,737.19,696.93,737.19,0,737.19
2009/3/20,694.69,706.53,693.46,696.93,0,696.93
2009/3/19,650.64,699.41,650.64,694.69,0,694.69
2009/3/18,665.58,677.62,648.77,650.62,0,650.62
2009/3/17,649.18,667.38,649.18,665.58,0,665.58
2009/3/16,652.35,652.35,638.84,647.55,0,647.55
2009/3/13,618.93,658.27,618.93,652.53,0,652.53
2009/3/12,627.6,627.6,607.07,618.93,0,618.93
2009/3/11,634.92,635.04,626.84,627.6,0,627.6
2009/3/10,576.39,635.23,576.39,634.92,0,634.92
2009/3/6,559.09,576.39,558.52,576.39,0,576.39
2009/3/5,562.87,568.93,556.69,559.09,0,559.09
2009/3/4,540.74,562.87,540.74,562.87,0,562.87
2009/3/3,539.37,541.23,533.52,540.74,0,540.74
2009/3/2,544.58,544.58,537,539.37,0,539.37
2009/2/27,547.36,555.97,544.58,544.58,0,544.58
2009/2/26,538.11,547.8,537.94,547.55,0,547.55
2009/2/25,524.71,538.11,524.71,538.11,0,538.11
2009/2/24,517.08,524.69,512.83,524.69,0,524.69
2009/2/20,549.21,549.21,515.67,517.22,0,517.22
2009/2/19,524.26,549.21,524.26,549.21,0,549.21
2009/2/18,552.03,552.03,511.44,524.26,0,524.26
2009/2/17,609.31,609.31,551.7,552.03,0,552.03
2009/2/16,624.3,629.94,607.49,609.31,0,609.31
2009/2/13,611.45,629.94,611.45,624.21,0,624.21
2009/2/12,620.33,627.66,611.44,611.45,0,611.45
2009/2/11,602.63,620.7,586.83,620.58,0,620.58
2009/2/10,569.47,602.9,565.93,602.86,0,602.86
2009/2/9,520.91,0,520.91,569.14,0,569.14
2009/2/6,513.12,521.24,513.12,520.91,0,520.91
2009/2/5,514.9,522.23,513.12,513.12,0,513.12
2009/2/4,512.22,519.45,512.22,514.89,0,514.89
2009/2/3,508.15,517.25,508.15,512.34,0,512.34
2009/2/2,535.04,535.04,505.64,508.25,0,508.25
2009/1/30,530.7,535.85,525.82,535.04,0,535.04
2009/1/29,546.39,546.49,529.33,530.7,0,530.7
2009/1/28,547.04,548.65,539.85,546.39,0,546.39
2009/1/27,539.38,554.83,539.11,547.04,0,547.04
2009/1/26,498.2,539.65,498.2,539.38,0,539.38
2009/1/23,515.42,515.5,492.59,498.2,0,498.2
