Date,Open,High,Low,Close,Volume,Adj Close
2009-11-16,3206.43,3275.55,3206.43,3275.05,4294967200,3275.05
2009-11-13,3164.65,3189.09,3127.50,3187.65,4294967200,3187.65
2009-11-12,3181.46,3199.87,3163.08,3172.95,4294967200,3172.95
2009-11-11,3176.31,3186.59,3149.07,3175.19,4294967200,3175.19
2009-11-10,3203.17,3211.10,3176.25,3178.61,4294967200,3178.61
2009-11-09,3162.15,3176.66,3141.77,3175.58,4294967200,3175.58
2009-11-06,3176.14,3183.57,3156.99,3164.04,4294967200,3164.04
2009-11-05,3133.50,3158.72,3122.52,3155.05,4294967200,3155.05
2009-11-04,3119.31,3141.45,3096.35,3128.54,4294967200,3128.54
2009-11-03,3085.74,3121.20,3078.94,3114.23,4294967200,3114.23
2009-11-02,2933.82,3077.91,2923.52,3076.65,4294967200,3076.65
2009-10-30,3007.25,3027.13,2983.93,2995.85,4294967200,2995.85
2009-10-29,2975.20,2993.44,2952.01,2960.47,4294967200,2960.47
2009-10-28,3014.18,3038.06,2974.26,3031.33,4294967200,3031.33
2009-10-27,3086.09,3086.09,3020.49,3021.46,4294967200,3021.46
2009-10-26,3114.29,3123.36,3083.18,3109.57,4294967200,3109.57
2009-10-23,3057.39,3123.46,3057.39,3107.85,4294967200,3107.85
2009-10-22,3068.68,3080.66,3045.03,3051.41,4294967200,3051.41
2009-10-21,3080.52,3105.51,3062.56,3070.59,4294967200,3070.59
2009-10-20,3062.55,3084.94,3053.64,3084.45,4294967200,3084.45
2009-10-19,2974.64,3039.60,2962.31,3038.27,4294967200,3038.27
2009-10-16,2992.75,3008.18,2931.92,2976.63,4294967200,2976.63
2009-10-15,2994.89,3014.26,2967.11,2979.79,4294967200,2979.79
2009-10-14,2945.67,3010.61,2943.74,2970.53,4294967200,2970.53
2009-10-13,2889.79,2937.82,2886.96,2936.19,4294967200,2936.19
2009-10-12,2927.02,2932.08,2893.57,2894.48,4294967200,2894.48
2009-10-09,2840.13,2912.55,2834.62,2911.72,4294967200,2911.72
2009-09-30,2772.57,2803.86,2763.71,2779.43,4294967200,2779.43
2009-09-29,2763.76,2779.69,2712.30,2754.54,4294967200,2754.54
2009-09-28,2844.37,2857.95,2752.77,2763.52,4294967200,2763.52
2009-09-25,2836.70,2864.07,2812.92,2838.84,4294967200,2838.84
2009-09-24,2824.58,2886.26,2783.11,2853.55,4294967200,2853.55
2009-09-23,2897.81,2924.20,2825.86,2842.72,4294967200,2842.72
2009-09-22,2956.13,2982.90,2896.94,2897.55,4294967200,2897.55
2009-09-21,2937.93,2968.70,2871.65,2967.01,4294967200,2967.01
2009-09-18,3063.31,3068.03,2940.83,2962.67,4294967200,2962.67
2009-09-17,3015.59,3064.23,3015.59,3060.26,4294967200,3060.26
2009-09-16,3027.51,3028.56,2960.59,2999.71,4294967200,2999.71
2009-09-15,3029.10,3050.43,2999.43,3033.73,4294967200,3033.73
2009-09-14,2990.93,3033.08,2984.83,3026.74,4294967200,3026.74
2009-09-11,2917.19,2999.33,2915.90,2989.79,4294967200,2989.79
2009-09-10,2934.96,2958.95,2911.21,2924.88,4294967200,2924.88
2009-09-09,2944.17,2962.29,2900.11,2946.26,4294967200,2946.26
2009-09-08,2865.70,2931.23,2831.85,2930.48,4294967200,2930.48
2009-09-07,2877.62,2919.35,2860.00,2881.12,4294967200,2881.12
2009-09-04,2841.17,2875.98,2827.58,2861.61,4294967200,2861.61
2009-09-03,2722.30,2854.16,2715.62,2845.02,4294967200,2845.02
2009-09-02,2681.33,2729.71,2669.22,2714.97,4294967200,2714.97
2009-09-01,2649.17,2727.08,2639.76,2683.72,4294967200,2683.72
2009-08-31,2817.63,2817.63,2663.00,2667.75,4294967200,2667.75
2009-08-28,2938.42,2949.43,2843.11,2860.69,4294967200,2860.69
2009-08-27,2947.83,2988.03,2909.89,2946.40,4294967200,2946.40
2009-08-26,2889.74,2995.80,2872.26,2967.59,4294967200,2967.59
2009-08-25,2980.10,2980.10,2823.64,2915.80,4294967200,2915.80
2009-08-24,2982.19,3004.90,2944.92,2993.43,4294967200,2993.43
2009-08-21,2905.05,2969.52,2883.27,2960.77,4294967200,2960.77
2009-08-20,2798.37,2914.64,2798.37,2911.58,4294967200,2911.58
2009-08-19,2916.09,2929.06,2761.40,2785.58,4294967200,2785.58
2009-08-18,2845.33,2920.64,2827.11,2910.88,4294967200,2910.88
2009-08-17,2994.87,3020.26,2867.39,2870.63,4294967200,2870.63
2009-08-14,3138.15,3146.00,3039.30,3046.97,4294967200,3046.97
2009-08-13,3112.57,3150.36,3060.12,3140.56,4294967200,3140.56
2009-08-12,3255.99,3255.99,3104.56,3112.72,4294967200,3112.72
2009-08-11,3261.41,3273.02,3222.71,3264.73,4294967200,3264.73
2009-08-10,3287.76,3307.89,3201.06,3249.76,4294967200,3249.76
2009-08-07,3352.66,3374.46,3244.10,3260.69,4294967200,3260.69
2009-08-06,3401.48,3419.74,3309.61,3356.33,4294967200,3356.33
2009-08-05,3467.05,3468.10,3385.42,3428.50,4294967200,3428.50
2009-08-04,3477.11,3478.01,3404.82,3471.44,4294967200,3471.44
2009-08-03,3429.69,3465.17,3398.45,3462.59,4294967200,3462.59
2009-07-31,3354.68,3414.15,3333.72,3412.06,4294967200,3412.06
2009-07-30,3281.20,3336.64,3215.75,3321.56,4294967200,3321.56
2009-07-29,3419.99,3454.02,3174.21,3266.43,4294967200,3266.43
2009-07-28,3434.32,3439.92,3392.43,3438.37,4294967200,3438.37
2009-07-27,3377.72,3435.93,3376.29,3435.21,4294967200,3435.21
2009-07-24,3343.76,3398.05,3306.91,3372.60,4294967200,3372.60
2009-07-23,3301.10,3331.06,3289.22,3328.49,4294967200,3328.49
2009-07-22,3207.99,3301.43,3207.26,3296.61,4294967200,3296.61
2009-07-21,3275.67,3279.59,3207.50,3213.21,4294967200,3213.21
2009-07-20,3203.89,3269.18,3192.90,3266.92,4294967200,3266.92
2009-07-17,3181.06,3197.23,3158.57,3189.74,4294967200,3189.74
2009-07-16,3209.77,3221.07,3175.96,3183.74,4294967200,3183.74
2009-07-15,3156.62,3188.91,3156.62,3188.55,4294967200,3188.55
2009-07-14,3088.58,3147.59,3088.58,3145.16,4294967200,3145.16
2009-07-13,3098.96,3112.88,3076.30,3080.56,4294967200,3080.56
2009-07-10,3124.79,3140.04,3099.99,3113.93,4294967200,3113.93
2009-07-09,3073.52,3123.51,3064.21,3123.03,4294967200,3123.03
2009-07-08,3057.46,3097.96,3011.21,3080.77,4294967200,3080.77
2009-07-07,3118.27,3130.07,3077.48,3089.45,4294967200,3089.45
2009-07-06,3091.48,3128.31,3090.10,3124.67,4294967200,3124.67
2009-07-03,3035.81,3088.86,3029.55,3088.37,4294967200,3088.37
2009-07-02,3015.08,3062.56,3015.08,3060.25,4294967200,3060.25
2009-07-01,2950.17,3009.71,2947.69,3008.15,4294967200,3008.15
2009-06-30,2990.12,2997.27,2953.36,2959.36,4294967200,2959.36
2009-06-29,2930.31,2976.92,2918.39,2975.31,4294967200,2975.31
2009-06-26,2930.50,2937.61,2910.34,2928.21,4294967200,2928.21
2009-06-25,2926.62,2946.90,2909.09,2925.05,4294967200,2925.05
2009-06-24,2889.05,2923.47,2880.28,2922.30,4294967200,2922.30
2009-06-23,2853.49,2941.05,2841.90,2892.70,4294967200,2892.70
2009-06-22,2900.57,2923.24,2884.13,2896.30,4294967200,2896.30
2009-06-19,2861.18,2886.50,2847.36,2880.49,4294967200,2880.49
2009-06-18,2812.99,2855.42,2810.85,2853.90,4294967200,2853.90
2009-06-17,2771.52,2813.61,2744.22,2810.12,4294967200,2810.12
2009-06-16,2762.74,2797.48,2753.69,2776.02,4294967200,2776.02
2009-06-15,2743.03,2790.98,2727.74,2789.55,4294967200,2789.55
2009-06-12,2793.97,2812.68,2722.22,2743.76,4294967200,2743.76
2009-06-11,2812.28,2828.74,2787.45,2797.32,4294967200,2797.32
2009-06-10,2796.90,2820.57,2790.00,2816.25,4294967200,2816.25
2009-06-09,2766.51,2788.37,2721.85,2787.89,4294967200,2787.89
2009-06-08,2753.34,2795.15,2729.03,2768.34,4294967200,2768.34
2009-06-05,2783.86,2791.65,2750.38,2753.89,4294967200,2753.89
2009-06-04,2753.25,2778.24,2728.20,2767.24,4294967200,2767.24
2009-06-03,2722.27,2778.68,2717.86,2778.59,4294967200,2778.59
2009-06-02,2739.44,2750.88,2713.47,2724.30,4294967200,2724.30
2009-06-01,2668.40,2726.72,2668.40,2721.28,4294967200,2721.28
2009-05-27,2601.24,2635.31,2592.79,2632.93,4294967200,2632.93
2009-05-26,2615.01,2618.80,2585.91,2588.57,4294967200,2588.57
2009-05-25,2555.34,2618.36,2538.62,2610.01,4294967200,2610.01
2009-05-22,2595.99,2617.75,2578.59,2597.60,4294967200,2597.60
2009-05-21,2639.14,2663.23,2598.87,2610.62,4294967200,2610.62
2009-05-20,2680.55,2686.34,2651.01,2651.41,4294967200,2651.41
2009-05-19,2679.40,2688.11,2660.56,2676.68,4294967200,2676.68
2009-05-18,2632.57,2656.84,2589.61,2652.78,4294967200,2652.78
2009-05-15,2646.89,2661.37,2623.36,2645.26,4294967200,2645.26
2009-05-14,2631.45,2651.49,2610.22,2639.89,4294967200,2639.89
2009-05-13,2629.03,2670.21,2608.32,2663.77,4294967200,2663.77
2009-05-12,2562.36,2619.69,2558.96,2618.17,4294967200,2618.17
2009-05-11,2646.29,2663.95,2579.75,2579.75,4294967200,2579.75
2009-05-08,2586.76,2634.06,2574.57,2625.65,4294967200,2625.65
2009-05-07,2612.12,2622.11,2566.12,2597.45,4294967200,2597.45
2009-05-06,2563.56,2596.93,2552.63,2592.52,4294967200,2592.52
2009-05-05,2577.43,2590.78,2552.39,2567.34,4294967200,2567.34
2009-05-04,2486.69,2560.54,2486.23,2559.91,4294967200,2559.91
2009-04-30,2477.93,2491.07,2461.36,2477.57,4294967200,2477.57
2009-04-29,2401.66,2477.73,2395.48,2468.19,4294967200,2468.19
2009-04-28,2382.88,2411.44,2372.34,2401.44,4294967200,2401.44
2009-04-27,2443.44,2452.93,2393.16,2405.35,4294967200,2405.35
2009-04-24,2477.16,2481.53,2445.66,2448.59,4294967200,2448.59
2009-04-23,2440.68,2474.15,2422.79,2463.95,4294967200,2463.95
2009-04-22,2548.10,2579.22,2449.90,2461.35,4294967200,2461.35
2009-04-21,2523.26,2552.60,2499.60,2535.83,4294967200,2535.83
2009-04-20,2500.17,2559.04,2497.32,2557.46,4294967200,2557.46
2009-04-17,2524.63,2539.35,2481.90,2503.94,4294967200,2503.94
2009-04-16,2542.34,2549.31,2497.12,2534.13,4294967200,2534.13
2009-04-15,2514.59,2542.54,2485.93,2536.06,4294967200,2536.06
2009-04-14,2512.01,2532.09,2495.34,2527.18,4294967200,2527.18
2009-04-13,2468.08,2522.45,2464.06,2513.70,4294967200,2513.70
2009-04-10,2400.01,2444.98,2392.80,2444.23,4294967200,2444.23
2009-04-09,2345.01,2380.94,2331.88,2379.88,4294967200,2379.88
2009-04-08,2429.88,2435.39,2346.54,2347.39,4294967200,2347.39
2009-04-07,2422.10,2449.54,2407.51,2439.18,4294967200,2439.18
2009-04-03,2446.12,2456.81,2406.50,2419.78,4294967200,2419.78
2009-04-02,2417.22,2450.00,2417.11,2425.29,4294967200,2425.29
2009-04-01,2380.98,2422.62,2380.98,2408.02,4294967200,2408.02
2009-03-31,2313.88,2375.71,2299.16,2373.21,4294967200,2373.21
2009-03-30,2377.96,2380.19,2348.53,2358.04,4294967200,2358.04
2009-03-27,2380.63,2392.77,2361.09,2374.44,4294967200,2374.44
2009-03-26,2296.05,2362.05,2274.90,2361.70,4294967200,2361.70
2009-03-25,2333.16,2355.69,2291.36,2291.55,4294967200,2291.55
2009-03-24,2359.68,2369.45,2327.43,2338.42,4294967200,2338.42
2009-03-23,2286.25,2329.18,2276.81,2325.48,4294967200,2325.48
2009-03-20,2272.44,2294.12,2250.41,2281.09,4294967200,2281.09
2009-03-19,2227.34,2268.14,2220.16,2265.76,4294967200,2265.76
2009-03-18,2227.98,2255.01,2221.59,2223.73,4294967200,2223.73
2009-03-17,2156.77,2225.19,2151.78,2218.33,4294967200,2218.33
2009-03-16,2122.41,2158.90,2108.61,2153.29,4294967200,2153.29
2009-03-13,2148.42,2166.02,2124.98,2128.85,4294967200,2128.85
2009-03-12,2127.73,2136.79,2086.02,2133.88,4294967200,2133.88
2009-03-11,2199.98,2203.53,2133.14,2139.02,4294967200,2139.02
2009-03-10,2097.14,2159.27,2088.16,2158.57,4294967200,2158.57
2009-03-09,2205.75,2232.67,2116.45,2118.75,4294967200,2118.75
2009-03-06,2180.79,2221.04,2171.67,2193.01,4294967200,2193.01
2009-03-05,2220.15,2241.76,2173.49,2221.08,4294967200,2221.08
2009-03-04,2076.62,2201.73,2076.62,2198.11,4294967200,2198.11
2009-03-03,2047.21,2088.63,2037.02,2071.43,4294967200,2071.43
2009-03-02,2066.23,2102.11,2052.99,2093.45,4294967200,2093.45
2009-02-27,2100.06,2123.24,2064.92,2082.85,4294967200,2082.85
2009-02-26,2201.67,2237.55,2102.35,2121.25,4294967200,2121.25
2009-02-25,2222.51,2234.02,2142.60,2206.57,4294967200,2206.57
2009-02-24,2273.75,2295.59,2193.27,2200.65,4294967200,2200.65
2009-02-23,2249.29,2313.59,2219.71,2305.78,4294967200,2305.78
2009-02-20,2234.36,2262.33,2206.21,2261.48,4294967200,2261.48
2009-02-19,2224.49,2247.62,2190.47,2227.12,4294967200,2227.12
2009-02-18,2271.26,2295.74,2206.06,2209.86,4294967200,2209.86
2009-02-17,2387.35,2402.81,2316.93,2319.44,4294967200,2319.44
2009-02-16,2338.76,2389.88,2328.18,2389.39,4294967200,2389.39
2009-02-13,2249.19,2323.12,2236.18,2320.79,4294967200,2320.79
